place,url,scrape_time,day_of_week,hour_of_day,popularity_percent_normal,popularity_percent_current
5J5PWA2mvsjfijhM8; Gisikon-Root SBB,https://goo.gl/maps/5J5PWA2mvsjfijhM8; Gisikon-Root SBB,20200407_132113,Tuesday,13.0,29.0,7.0
