place,url,scrape_time,day_of_week,hour_of_day,popularity_percent_normal,popularity_percent_current
5J5PWA2mvsjfijhM8; Gisikon-Root SBB,https://goo.gl/maps/5J5PWA2mvsjfijhM8; Gisikon-Root SBB,20200407_120003,Tuesday,12.0,36.0,16.0
