place,url,scrape_time,day_of_week,hour_of_day,popularity_percent_normal,popularity_percent_current
5NhppGmiXNdYMVV39; Wil FFS,https://goo.gl/maps/5NhppGmiXNdYMVV39; Wil FFS,20200407_120003,Tuesday,12.0,20.0,21.0
