place,url,scrape_time,day_of_week,hour_of_day,popularity_percent_normal,popularity_percent_current
5NhppGmiXNdYMVV39; Wil FFS,https://goo.gl/maps/5NhppGmiXNdYMVV39; Wil FFS,20200407_132113,Tuesday,13.0,22.0,14.0
